legacy_url,legacy_title,source_exports,post_types,final_destination,decision,rationale
https://na.org.za/blog/meetings/blouberg/,Blouberg Sunday night,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/blue-monday-steenberg/,Blue Monday Steenberg,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/bluff-tuesday/,Vision of Hope Bluff Group,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/bonfire-saturday-2/,Oaklands - Saturday - 19:30 (Bonfire),narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/bonfire-saturday/,Oaklands - Saturday - 19:30 (Bonfire),narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/bonteheuwel/,Bonteheuwel Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/booysens-meeting-thursday-open/,Booysens Meeting - Thursday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/boskriun-friday-2/,Boskruin - Friday - 18:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/boskruin-tuesday/,Boskruin - Tuesday - 18:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/boskruin-wednesday-1900-2/,Boskruin - Wednesday - 19:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/bosmont-thursday-1830/,Bosmont - Thursday - 18:30 - Temp Closed,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/braam-fischer-thursday-1600-2/,Braam Fischer - Thursday - 16:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/braam-fischer-tuesday-1600/,Braam Fischer - Tuesday - 16:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/brackenhurst-monday-1900-2/,Brackenhurst - Monday - 19:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/brackenhurst-wednesday-1930/,Brackenhurst - Wednesday - 19:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/brakpan-tuesday-1800/,Brakpan - Tuesday - 19:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/brixton-real-talk/,Brixton Real Talk - Wednesday - 19:30 - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/bryanston-saturday-1800-2/,Bryanston - Saturday - 18:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/bryanston-thursday-1930/,Bryanston - Thursday - 19:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/buffelsdale-wednesday-meeting/,Buffelsdale Wednesday Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/central-western-jabavu-soweto-thursday-1800-2/,Central Western Jabavu Soweto - Thursday - 18:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/chatsworth-monday/,Chatsworth Monday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/chatsworth-wednesday-step-work/,Chatsworth Wednesday - Step Work,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/city-bowl/,City Bowl,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/city-group-wednesday/,City Group Wednesday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/claremont-express-meeting/,Claremont Tuesday Express,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/constantia/,Constantia Monday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/crawford/,Crawford Living Clean,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/crosby-wednesday-1900/,Crosby - Wednesday - 19:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/ct-womens-meeting-2/,CT Women’s Meeting 2026,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/ct-womens-meeting-3/,CT Women’s Meeting 2026,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/ct-womens-meeting/,CT Women’s Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/delft/,Delft Against All Odds,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/diepkloof-thursdays-1800-2/,Diepkloof - Thursday - 18:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/diepkloof-tuesdays-1800/,Diepkloof - Tuesday - 18:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/diepsloot-friday-1030-2/,Diepsloot - Friday - 10:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/durban-beach-sunday/,Durban Beach Sunday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/durban-north-monday/,Durban North Monday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/durbanville-2/,Durbanville Friday Keep Coming Back,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/durbanville-wednesday-lunch/,Durbanville Wednesday Lunch,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/durbanville/,Durbanville Together We Can,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/edenvale-friday-1900-2/,Edenvale - Friday - 19:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/edenvale-friday-1900-3/,Edenvale - Friday - 19:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/edenvale-friday-1900/,Edenvale - Friday - 19:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/edenvale-monday-1930-2/,Edenvale - Monday - 19:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/edenvale-wednesday-1930/,Edenvale - Wednesday - 19:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/eersterus-2/,Friday Eersterus,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/eldorado-park-saturday-1000-2/,Eldorado Park - Saturday - 10:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/eldorado-park-wednesday-1930/,Eldorado Park - Wednesday - 19:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/ennerdale-tuesday-2000-2/,Ennerdale - Tuesday - 20:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/ennerdale-tuesday-2000/,Ennerdale - Tuesday - 20:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/esihlahleni-tsakane-daily-1730-2/,Esihlahleni Tsakane - Daily - 17:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/fairlands-tuesday-1900/,Fairlands - Tuesday - 19:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/ferndale-friday-1800-2/,Ferndale - Friday - 18:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/florida-mondays-1830/,Florida - Monday - 18:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/forest-town-thursday-1930/,Forest Town - Thursday - 19:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/fourways-tuesdays-1930/,Fourways - Tuesdays - 19:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/freaky-fridays/,Freaky Fridays,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/friday-ballito-beach-meeting/,Salt Rock Friday Beach Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/friday-second-chance-meeting/,Friday Second Chance Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/fynnlands-thursday/,Together We Can - Fynnlands Group,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/goodwood/,Goodwood Saturday Night,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/gordons-bay/,Gordon's Bay Monday Night,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/grassy_park/,Grassy Park Courage to Change,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/green-point-just-for-today/,Just For Today CPT - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/green-point-topic-meeting-share-2/,Just For Today CPT - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/green-point-topic-meeting-share/,Just For Today CPT - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/green-point/,Green Point JFT (F2F),narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/greenpoint/,Just For Today CPT - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/group-living-clean-format-literature-study/,Friday Constantia Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/hammanskraal-meeting-monday-open/,Hammanskraal Meeting - Monday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/hammanskraal-tuesday-meeting-open/,Hammanskraal Meeting - Tuesday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/hanover-park-get-back-up/,Hanover Park (Get Back Up),narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/helderberg/,Helderberg Friday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/hillcrest-sunday/,Hillcrest Sunday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/hillcrest-thursday/,Hillcrest Thursday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/hour-of-power-online/,Hour of Power - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/howick-friday/,Howick Friday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/howick-wednesday-mens-meeting/,Howick Wednesday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/huringham-saturday-0900/,Sandhurst - Saturday - Peacock Group - 09:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/i-cant-we-can-wednesday/,"I can't, we can - Wednesday",narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/isizulu-meeting-3-2/,isiZulu Meeting - Sunday - 20:30 - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/isizulu-saturday/,IsiZulu Saturday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/isizulu-sunday-online/,isiZulu Sunday Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/jft-online-2/,JFT Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/jft-online-3/,JFT Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/jft-online-4/,JFT Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/jft-online-5/,JFT Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/jft-online-6/,JFT Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/jft-online-7/,JFT Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/jft-online/,JFT Meeting,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/jft/,JFT,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/johannesburg-friday-500-pm/,Johannesburg Friday 5:00 pm,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/johannesburg-sunday-530-pm/,Johannesburg Sunday 5:30 pm,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/johannesburg-wednesday-700-pm/,Spiritual Principles,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/just-for-today-2-2/,Just For Today CPT - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/just-for-today-2/,Just For Today CPT - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/just-for-today-2a/,Green Point JFT (F2F),narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/just-for-today-3/,Just For Today CPT - Online,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/just-for-today-3a/,Green Point JFT (F2F),narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/just-for-today-5/,Green market square Express,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/just-for-today-7/,Green market square Express,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/just-for-today/,Green market square Express,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/kagiso-friday-1700/,Kagiso - Friday - 16:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/kalk-bay/,Kalk Bay Changing Tides,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/kempton-park-monday-1830/,Kempton Park - Monday - 18:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/kempton-park-thursday-1930-2-2/,Kempton Park - Thursday - 19:30,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/kenilworth-3/,Saturday Night Live,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/klerksdorp-friday-1000/,Klerksdorp - Friday - 10:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/klerksdorp-monday-1000/,Klerksdorp - Monday - 10:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/klerksdorp-thursday-1800/,Klerksdorp - Thursday - 18:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/klerksdorp-wednesday-1000/,Klerksdorp - Wednesday - 10:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/kloof-tuesday/,Kloof Tuesday,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/knysna-wednesday-700-pm-2/,Knysna JFT (F2F),narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/knysna-wednesday-700-pm/,Knysna JFT (F2F),narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/krugersdorp-thursday-1900-2/,Krugersdorp - Thursday - 19:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
https://na.org.za/blog/meetings/krugersdorp-tuesday/,Krugersdorp - Tuesday - 19:00,narcoticsanonymoussouthafricaregion.WordPress.2026-08-16.xml,tsml_meeting,/meetings,final-route,"meeting/location URLs use the structured finder with filters, map pins, and directions"
